year,day,length,avg_weight,count,missing_scales,fish_nearby,income,label
2011.0,328.0,18.0,0.008510045,22.0,0.0,2.0,21.765,0.0
2018.0,325.0,16.0,0.25,1.0,0.0,2.0,5.535778,0.0
2018.0,64.0,0.0,0.5,1.0,0.0,1.0,100.0,0.0
2013.0,365.0,4.0,1.0,2.0,0.0,1.0,446.154,1.0
2012.0,172.0,6.0,0.0625,1.0,0.0,2.0,61.484,0.0
2016.0,278.0,46.0,3.0517578e-05,1.0,0.0,2.0,40.0,1.0
2013.0,328.0,4.0,0.25,1.0,0.0,1.0,20.0,1.0
2015.0,319.0,144.0,0.007515031,1095.0,0.0,2.0,24.142628,0.0
2018.0,262.0,14.0,1.0,1.0,0.0,2.0,9.564644,0.0
2016.0,173.0,4.0,0.5,1.0,0.0,2.0,12.0,1.0
2017.0,153.0,0.0,0.5,1.0,0.0,1.0,3449.9868,0.0
2014.0,8.0,0.0,1.0,1.0,0.0,2.0,30.0,0.0
2018.0,276.0,6.0,1.0,1.0,0.0,2.0,8.568526,0.0
2014.0,309.0,10.0,0.0625,1.0,0.0,1.0,3.0,0.0
2013.0,136.0,0.0,0.5,1.0,0.0,2.0,19.596607,1.0
2016.0,119.0,42.0,0.015625,1.0,0.0,2.0,12.49,1.0
2017.0,58.0,6.0,0.16666667,1.0,0.0,2.0,8.0,1.0
2017.0,264.0,2.0,0.071428575,1.0,0.0,2.0,5.643,0.0
2014.0,197.0,144.0,1.5000018,906.0,0.0,3.0,9.22,1.0
2018.0,246.0,2.0,1.0,1.0,0.0,1.0,137.35916,0.0
2012.0,117.0,14.0,0.03125,1.0,0.0,1.0,11.0,0.0
2013.0,201.0,0.0,0.05263158,1.0,0.0,1.0,10.0,0.0
2016.0,319.0,14.0,1.59375,5.0,1.0,8.0,189.988,0.0
2013.0,160.0,0.0,0.5,1.0,0.0,1.0,98.101715,0.0
2011.0,325.0,2.0,0.25,1.0,0.0,1.0,5.170642,0.0
2017.0,34.0,0.0,1.0,1.0,0.0,2.0,7.5,1.0
2017.0,72.0,18.0,3.2150206e-06,1.0,0.0,2.0,89.443085,0.0
2016.0,319.0,12.0,0.5,1.0,0.0,1.0,6.0,0.0
2015.0,255.0,0.0,0.5,1.0,0.0,1.0,21.7,1.0
2016.0,256.0,144.0,0.037785586,5268.0,0.0,2.0,29.0,1.0
2014.0,76.0,8.0,1.5,2.0,0.0,1.0,10.0,1.0
2016.0,181.0,90.0,0.08854171,6.0,0.0,1.0,12.0,1.0
2015.0,264.0,2.0,0.00076804915,1.0,0.0,1.0,7.2789955,0.0
2013.0,121.0,2.0,0.5,1.0,0.0,2.0,24.0,0.0
2015.0,83.0,2.0,0.04,1.0,0.0,2.0,27.653591,0.0
2011.0,256.0,36.0,0.0078125,1.0,0.0,1.0,11.0,0.0
2016.0,259.0,0.0,0.5,1.0,0.0,1.0,10.6,0.0
2014.0,188.0,54.0,1.8203532,6.0,1.0,3.0,75.3,1.0
2017.0,231.0,86.0,9.536743e-07,1.0,0.0,2.0,1610.2876,0.0
2011.0,94.0,4.0,0.125,1.0,0.0,1.0,5.0,0.0
2014.0,84.0,6.0,0.055555556,1.0,0.0,2.0,7.2289157,1.0
2015.0,274.0,144.0,5.0039415,2701.0,183.0,7.0,29.820654,0.0
2016.0,75.0,144.0,0.0011897063,1139.0,0.0,2.0,5.0,1.0
2013.0,257.0,14.0,0.53125,7.0,0.0,2.0,30.0,1.0
2011.0,309.0,48.0,6.1035156e-05,1.0,0.0,2.0,846.6139,0.0
2014.0,157.0,0.0,0.2,1.0,0.0,1.0,44.700573,1.0
2013.0,343.0,10.0,0.041666668,1.0,0.0,1.0,3.0,1.0
2016.0,226.0,14.0,0.03125,1.0,0.0,2.0,12.0,1.0
2016.0,358.0,0.0,0.5,1.0,0.0,1.0,3.0,0.0
2014.0,104.0,0.0,1.0,1.0,0.0,2.0,5.930133,1.0
2014.0,83.0,16.0,0.125,2.0,0.0,2.0,10.0,1.0
2016.0,186.0,10.0,0.027083334,2.0,0.0,1.0,7.39273,0.0
2014.0,151.0,30.0,1.5258789e-05,1.0,0.0,1.0,28.969,1.0
2014.0,135.0,0.0,0.5,1.0,0.0,1.0,12.0,1.0
2016.0,272.0,0.0,0.5,1.0,0.0,1.0,21.32388,1.0
2018.0,80.0,2.0,0.25,1.0,0.0,2.0,148.28986,0.0
2016.0,154.0,2.0,0.5,1.0,0.0,2.0,12.511374,1.0
2016.0,86.0,0.0,0.5,1.0,0.0,2.0,41.0,1.0
2016.0,291.0,4.0,0.14,2.0,0.0,1.0,100.0,1.0
2015.0,260.0,2.0,0.375,8.0,0.0,2.0,4.2909517,0.0
2014.0,277.0,144.0,0.592208,1796.0,0.0,2.0,494.10666,0.0
2012.0,224.0,0.0,0.5,1.0,0.0,2.0,11.284802,0.0
2017.0,280.0,48.0,0.0078125,1.0,0.0,1.0,18.139486,0.0
2013.0,320.0,6.0,0.03125,1.0,0.0,1.0,4.056446,1.0
2016.0,221.0,144.0,0.02099857,1322.0,0.0,2.0,12.0,1.0
2016.0,51.0,4.0,0.5,1.0,0.0,1.0,4.999,1.0
2011.0,267.0,2.0,0.5,1.0,0.0,2.0,99.095,0.0
2011.0,147.0,0.0,0.027027028,1.0,0.0,1.0,10.2,0.0
2014.0,345.0,144.0,0.0065828385,2158.0,2079.0,2.0,5.316286,0.0
2016.0,22.0,144.0,0.27857652,3557.0,0.0,2.0,4.5,0.0
2016.0,45.0,144.0,0.005760271,3628.0,0.0,2.0,20.0,0.0
2017.0,179.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0
2015.0,310.0,4.0,0.02903846,38.0,0.0,1.0,13.0,1.0
2012.0,105.0,0.0,1.0,1.0,0.0,1.0,3.9575,0.0
2012.0,51.0,2.0,0.25,1.0,0.0,2.0,69.8,0.0
2016.0,88.0,2.0,0.16666667,1.0,0.0,2.0,12.5,1.0
2014.0,228.0,0.0,1.0,1.0,0.0,1.0,51.6313,0.0
2015.0,49.0,144.0,0.0002205279,3358.0,3285.0,2.0,11.163646,0.0
2013.0,16.0,0.0,0.5,1.0,0.0,2.0,3.84,0.0
2011.0,147.0,14.0,0.0625,1.0,0.0,2.0,12.905,0.0
2015.0,219.0,144.0,0.001417997,1071.0,0.0,2.0,3.2157,0.0
2014.0,171.0,144.0,1.0400401,942.0,9.0,1.0,6.995,1.0
2013.0,314.0,2.0,0.5,1.0,0.0,2.0,5.4436,1.0
2012.0,347.0,4.0,0.25,1.0,0.0,1.0,6.0648723,0.0
2013.0,311.0,0.0,0.5,1.0,0.0,2.0,20.0,1.0
2015.0,268.0,12.0,0.21875,5.0,0.0,1.0,10.0,0.0
2016.0,85.0,0.0,0.5,1.0,0.0,2.0,41.0,1.0
2014.0,358.0,144.0,0.060936615,2170.0,0.0,1.0,16.753,0.0
2013.0,207.0,144.0,0.4931479,1680.0,0.0,2.0,297.2,0.0
2014.0,75.0,144.0,0.014122567,892.0,0.0,1.0,6.405553,0.0
2016.0,120.0,144.0,1.66228e-09,510.0,0.0,1.0,51.0,1.0
2015.0,355.0,2.0,0.25,1.0,0.0,1.0,32.124,1.0
2015.0,328.0,144.0,0.0021015734,583.0,0.0,2.0,11.141,0.0
2016.0,8.0,144.0,0.00020650013,3020.0,3020.0,2.0,86.01214,0.0
2016.0,155.0,82.0,3.5762787e-07,7.0,0.0,2.0,10.47,1.0
2016.0,141.0,14.0,0.0625,1.0,0.0,2.0,12.0,1.0
2014.0,119.0,0.0,1.0,1.0,0.0,2.0,4.1821733,1.0
2016.0,300.0,0.0,0.5,1.0,0.0,2.0,71.15181,0.0
2016.0,337.0,144.0,0.0016948843,1763.0,0.0,2.0,6.716,1.0
2016.0,322.0,144.0,0.6807212,2964.0,0.0,2.0,6.8,1.0
2012.0,313.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0
2016.0,134.0,144.0,0.013214756,5564.0,0.0,1.0,40.0,1.0
2017.0,194.0,14.0,0.00078125,1.0,0.0,2.0,4.0,1.0
2017.0,231.0,24.0,0.125,1.0,0.0,2.0,69.73891,0.0
2016.0,291.0,6.0,0.25,1.0,0.0,2.0,3.202,0.0
2015.0,218.0,18.0,0.015625,1.0,0.0,1.0,25.5,1.0
2011.0,75.0,36.0,0.008293383,35.0,0.0,2.0,56.0,0.0
2013.0,308.0,144.0,1.0052084,1729.0,2.0,2.0,32.749,1.0
2013.0,269.0,44.0,0.03125,1.0,0.0,2.0,9.3721,1.0
2014.0,101.0,2.0,0.03125,1.0,0.0,1.0,4.0,0.0
2013.0,166.0,0.0,1.0,1.0,0.0,1.0,7.1,0.0
2012.0,180.0,2.0,0.25,1.0,0.0,1.0,317.9,0.0
2015.0,188.0,8.0,0.375,2.0,0.0,1.0,26.6,1.0
2016.0,62.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0
2016.0,116.0,124.0,1.8189894e-12,1.0,0.0,2.0,12.5,1.0
2016.0,355.0,0.0,1.0,1.0,0.0,2.0,8.0,1.0
2014.0,269.0,144.0,0.09231582,1771.0,0.0,2.0,12.063,0.0
2016.0,193.0,0.0,1.0,1.0,0.0,2.0,19.82926,1.0
2015.0,20.0,4.0,0.5,1.0,0.0,2.0,5.0,0.0
2016.0,61.0,6.0,0.125,1.0,0.0,1.0,29.97,1.0
2014.0,87.0,144.0,0.54011875,711.0,0.0,1.0,15.0,1.0
2014.0,44.0,144.0,0.2004848,1926.0,1926.0,4.0,138.41995,0.0
2015.0,16.0,12.0,0.125,1.0,0.0,2.0,3.6651235,0.0
2012.0,10.0,0.0,0.015384615,1.0,0.0,1.0,10.0,0.0
2016.0,102.0,144.0,0.0024065084,2152.0,0.0,1.0,10.0,1.0
2018.0,316.0,144.0,0.120721266,5585.0,2.0,2.0,12.39723,0.0
2015.0,94.0,144.0,0.1400999,1354.0,1013.0,1.0,10.8,0.0
2013.0,223.0,40.0,0.1666673,551.0,0.0,2.0,3.61806,0.0
2013.0,128.0,6.0,0.625,2.0,0.0,3.0,19.36,0.0
2016.0,102.0,6.0,0.0024752475,1.0,0.0,2.0,51.0,1.0
2012.0,295.0,0.0,1.0,1.0,0.0,1.0,84.456,0.0
2015.0,322.0,144.0,0.8921733,5244.0,4626.0,33.0,1848.549,0.0
2016.0,321.0,2.0,0.1,1.0,0.0,2.0,8.0,1.0
2014.0,94.0,4.0,0.25,1.0,0.0,1.0,8.0,1.0
2016.0,328.0,0.0,0.5,1.0,0.0,1.0,30.0,1.0
2013.0,120.0,6.0,0.75,7.0,0.0,1.0,3.995,0.0
2017.0,101.0,4.0,1.0,1.0,0.0,2.0,3.373074,0.0
2012.0,184.0,4.0,0.125,1.0,0.0,2.0,7.461412,1.0
2016.0,187.0,144.0,0.2536185,4662.0,0.0,2.0,3.9988327,0.0
2017.0,44.0,144.0,0.034720354,2099.0,0.0,2.0,3.878548,0.0
2014.0,79.0,0.0,1.0,2.0,0.0,3.0,13.5,1.0
2015.0,364.0,0.0,1.0,1.0,0.0,1.0,3.1254368,0.0
2017.0,3.0,144.0,0.022256594,4173.0,0.0,2.0,4.011879,0.0
2014.0,117.0,2.0,1.0,1.0,0.0,1.0,5.524435,1.0
2015.0,156.0,12.0,0.0009259259,1.0,0.0,1.0,22.534513,1.0
2017.0,315.0,56.0,7.6293945e-06,1.0,0.0,2.0,5.8597894,0.0
2014.0,72.0,14.0,0.15930398,9.0,0.0,1.0,4.724476,1.0
2016.0,294.0,4.0,0.5,1.0,0.0,2.0,10.0,1.0
2015.0,162.0,28.0,0.2698206,11.0,0.0,2.0,22.361284,0.0
2018.0,253.0,2.0,0.5,1.0,0.0,1.0,7.4622912,0.0
2014.0,79.0,0.0,0.5,1.0,0.0,1.0,24.998,1.0
2016.0,278.0,24.0,0.25,1.0,0.0,2.0,8.235,1.0
2014.0,67.0,0.0,0.5,1.0,0.0,1.0,31.081804,1.0
2014.0,154.0,0.0,1.0,1.0,0.0,2.0,6.9132085,0.0
2015.0,365.0,144.0,13.523737,3727.0,3398.0,5.0,626.7897,0.0
2016.0,260.0,144.0,0.019742142,5344.0,0.0,1.0,316.0017,0.0
2015.0,197.0,10.0,0.1413889,6.0,0.0,1.0,25.9,1.0
2013.0,264.0,0.0,1.0,1.0,0.0,2.0,9.969102,0.0
2014.0,181.0,26.0,0.03125,1.0,0.0,1.0,20.29,1.0
2015.0,21.0,144.0,4.4857807e-05,920.0,85.0,2.0,13.946142,0.0
2016.0,154.0,0.0,0.5,1.0,0.0,2.0,12.0,1.0
2016.0,223.0,144.0,1.2500328,3787.0,0.0,2.0,60.0,1.0
2014.0,72.0,4.0,0.25,1.0,0.0,1.0,10.0,1.0
2011.0,255.0,0.0,1.0,1.0,0.0,2.0,259.3,0.0
2016.0,180.0,144.0,0.010280337,1537.0,0.0,2.0,12.5,1.0
2016.0,364.0,6.0,0.125,1.0,0.0,2.0,7.0,1.0
2013.0,35.0,0.0,0.5,1.0,0.0,2.0,10.0,1.0
2013.0,217.0,90.0,0.001953125,1.0,0.0,1.0,3.1185677,1.0
2016.0,117.0,144.0,0.0074071023,4352.0,0.0,2.0,12.5,1.0
2014.0,76.0,0.0,0.5,1.0,0.0,2.0,311.11,1.0
2014.0,162.0,4.0,0.5,1.0,0.0,1.0,19.98,1.0
2014.0,263.0,12.0,1.0,1.0,0.0,2.0,11.402123,0.0
2017.0,262.0,144.0,8.671326,7065.0,6723.0,34.0,484.28967,0.0
2013.0,20.0,2.0,0.5,1.0,0.0,2.0,3.3498974,1.0
2017.0,13.0,0.0,0.5,1.0,0.0,2.0,5.0,1.0
2016.0,249.0,0.0,0.5,1.0,0.0,2.0,6.34368,0.0
2016.0,26.0,144.0,0.010981941,4444.0,4342.0,2.0,36.595,0.0
2015.0,322.0,144.0,0.5987907,1246.0,0.0,2.0,3.2784321,0.0
2014.0,94.0,0.0,2.0,2.0,0.0,2.0,22.276243,1.0
2015.0,283.0,16.0,0.125,1.0,0.0,2.0,39.000546,0.0
2017.0,140.0,144.0,0.14583333,6721.0,0.0,2.0,5.0,1.0
2013.0,345.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
2013.0,64.0,144.0,0.0085227275,2210.0,0.0,2.0,8.732,0.0
2017.0,78.0,0.0,0.5,1.0,0.0,1.0,500.173,0.0
2013.0,107.0,138.0,0.034067955,297.0,0.0,2.0,84.30856,1.0
2013.0,315.0,2.0,0.25,1.0,0.0,2.0,29.89,1.0
2016.0,54.0,20.0,0.0052083335,1.0,0.0,2.0,6.5270543,0.0
2015.0,195.0,6.0,1.0,1.0,0.0,1.0,17.899,1.0
2015.0,50.0,18.0,0.0625,1.0,0.0,1.0,5.2035127,0.0
2017.0,216.0,12.0,0.5,8.0,0.0,2.0,5.0,1.0
2017.0,118.0,10.0,0.0069444445,1.0,0.0,2.0,7.501,1.0
2017.0,101.0,144.0,0.004831157,3261.0,0.0,2.0,30.04,0.0
2013.0,173.0,0.0,1.5,2.0,0.0,2.0,12.132784,1.0
2017.0,54.0,0.0,1.0,1.0,0.0,2.0,10.0,0.0
2016.0,112.0,4.0,0.007936508,1.0,0.0,2.0,7.5,1.0
2014.0,80.0,4.0,0.11764706,4.0,0.0,2.0,8.353168,1.0
2016.0,63.0,12.0,8.997493e-05,2.0,2.0,1.0,39.95,1.0
2014.0,43.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0
2012.0,178.0,0.0,1.0,1.0,0.0,1.0,178.6,0.0
2012.0,131.0,0.0,0.5,1.0,0.0,1.0,62.76772,0.0
2012.0,234.0,6.0,0.375,2.0,0.0,4.0,64.01113,1.0
2017.0,338.0,144.0,0.25017926,5302.0,0.0,1.0,5.922732,0.0
2014.0,3.0,14.0,0.004,1.0,0.0,2.0,112.961624,0.0
2014.0,150.0,4.0,0.1,1.0,0.0,1.0,46.658527,1.0
2014.0,74.0,10.0,0.017857144,1.0,0.0,2.0,101.7813,0.0
2017.0,134.0,6.0,0.5,1.0,0.0,1.0,3.253796,0.0
2015.0,148.0,2.0,0.5,1.0,0.0,1.0,21.3,1.0
2016.0,232.0,0.0,0.25,1.0,0.0,2.0,49.684467,0.0
2015.0,310.0,0.0,0.5,1.0,0.0,1.0,14.1,1.0
2016.0,91.0,144.0,0.032720935,5763.0,0.0,1.0,5.0,1.0
2014.0,87.0,144.0,1.4701154,1925.0,604.0,1.0,44.95,1.0
2016.0,107.0,6.0,0.25,1.0,0.0,2.0,12.5,1.0
2017.0,258.0,96.0,0.0012582632,3.0,0.0,2.0,4.1,0.0
2013.0,218.0,98.0,0.50097656,3.0,1.0,2.0,270.0,0.0
2018.0,102.0,6.0,1.0,1.0,0.0,2.0,52.77912,0.0
2013.0,298.0,60.0,0.4795887,57.0,0.0,2.0,18.33248,1.0
2012.0,221.0,30.0,1.0,1.0,0.0,2.0,10.451914,0.0
2014.0,104.0,144.0,0.0017579944,1911.0,1734.0,4.0,6.55155,0.0
2015.0,197.0,2.0,0.5,1.0,0.0,1.0,17.29,1.0
2014.0,82.0,4.0,0.084325396,2.0,0.0,1.0,250.0,1.0
2018.0,181.0,0.0,1.0,1.0,0.0,1.0,9.327878,0.0
2012.0,87.0,6.0,0.0625,1.0,0.0,2.0,79.8,0.0
2016.0,160.0,32.0,0.00024414062,1.0,0.0,2.0,12.0,1.0
2011.0,163.0,4.0,0.125,1.0,0.0,1.0,59.6,0.0
2016.0,69.0,6.0,0.25,1.0,0.0,2.0,30.0,1.0
2012.0,252.0,10.0,0.50343734,50.0,0.0,2.0,139.3,0.0
2013.0,326.0,6.0,0.023622047,3.0,0.0,2.0,5.617432,1.0
2016.0,102.0,46.0,0.00390625,1.0,0.0,2.0,2300.562,0.0
2014.0,140.0,0.0,1.0,1.0,0.0,2.0,4.6,1.0
2012.0,297.0,4.0,0.5,6.0,0.0,1.0,182.43553,0.0
2016.0,71.0,144.0,0.026337123,4938.0,0.0,2.0,48.625298,0.0
2014.0,359.0,12.0,0.00625,1.0,0.0,2.0,73.319824,0.0
2017.0,115.0,66.0,3.8146973e-06,1.0,0.0,2.0,10.0,1.0
2014.0,54.0,0.0,0.25,1.0,0.0,2.0,58.82529,0.0
2011.0,103.0,0.0,1.0,1.0,0.0,2.0,36.6,0.0
2018.0,94.0,144.0,0.15850694,3865.0,0.0,1.0,14.85,0.0
2013.0,330.0,0.0,1.0,1.0,0.0,2.0,46.0,1.0
2013.0,303.0,4.0,0.25025,2.0,0.0,4.0,6.925551,1.0
2013.0,322.0,144.0,3.0110972,3817.0,2981.0,7.0,104.781,1.0
2013.0,172.0,2.0,1.25,3.0,0.0,2.0,4015.3643,1.0
2016.0,142.0,0.0,0.5,1.0,0.0,2.0,12.5,1.0
2016.0,268.0,144.0,0.052416038,2532.0,0.0,1.0,20.0,1.0
2017.0,81.0,12.0,1.0,1.0,0.0,2.0,242.87646,0.0
2016.0,326.0,84.0,0.02056327,10.0,0.0,2.0,9.234933,0.0
2013.0,267.0,4.0,0.25,1.0,0.0,1.0,7.7,0.0
2011.0,163.0,20.0,3.0597203,65.0,0.0,1.0,1320.0,0.0
2016.0,222.0,2.0,0.5,1.0,0.0,2.0,12.0,1.0
2014.0,356.0,6.0,0.04,1.0,0.0,1.0,10.0,0.0
2012.0,199.0,4.0,0.125,1.0,0.0,2.0,8.39864,0.0
2011.0,43.0,2.0,0.25,1.0,0.0,2.0,558.2,0.0
2013.0,252.0,2.0,0.25,1.0,0.0,1.0,8.63,1.0
2016.0,330.0,4.0,0.0069444445,1.0,0.0,2.0,10.0,1.0
2017.0,322.0,0.0,0.083333336,1.0,0.0,1.0,3.0159156,0.0
2012.0,354.0,0.0,1.0,1.0,0.0,2.0,51.200455,0.0
2016.0,218.0,144.0,0.2805531,3557.0,0.0,1.0,40.0,1.0
2014.0,6.0,0.0,1.0,1.0,0.0,1.0,67.11359,0.0
2012.0,17.0,2.0,0.0009057971,1.0,0.0,2.0,10.236814,0.0
2013.0,284.0,2.0,1.0,4.0,0.0,2.0,20.0,1.0
2012.0,267.0,0.0,0.5,1.0,0.0,2.0,1142.036,0.0
2017.0,120.0,32.0,0.34375,4.0,0.0,1.0,5.0,0.0
2014.0,8.0,18.0,0.1328125,3.0,0.0,1.0,5.999,1.0
2016.0,311.0,0.0,1.0,1.0,0.0,1.0,4.6613503,0.0
2014.0,216.0,40.0,4.0690105e-05,1.0,0.0,2.0,3.723776,0.0
2017.0,165.0,12.0,0.125,1.0,0.0,2.0,5.0,1.0
2018.0,96.0,0.0,1.0,1.0,0.0,1.0,30.016058,0.0
2013.0,95.0,0.0,0.5,1.0,0.0,2.0,3.9878542,0.0
2016.0,272.0,2.0,0.25,1.0,0.0,1.0,30.0,1.0
2014.0,307.0,144.0,0.19958058,1625.0,12.0,2.0,5.614,0.0
2015.0,176.0,0.0,0.5,1.0,0.0,1.0,41.7,1.0
2011.0,228.0,0.0,1.0,1.0,0.0,1.0,61.0,0.0
2017.0,322.0,144.0,0.8093023,6365.0,6239.0,4.0,18.582,0.0
2014.0,72.0,0.0,1.0,1.0,0.0,1.0,28.25,1.0
2014.0,318.0,128.0,0.076397695,216.0,0.0,2.0,1333.4548,0.0
2017.0,37.0,2.0,1.0,1.0,0.0,2.0,8.0,1.0
2016.0,245.0,0.0,0.5,1.0,0.0,2.0,10.1297,1.0
2018.0,14.0,22.0,1.6666666,5.0,0.0,2.0,69.555305,0.0
2013.0,164.0,72.0,1.4901161e-08,1.0,0.0,2.0,5.278,0.0
2016.0,102.0,144.0,0.002392619,622.0,0.0,2.0,51.0,1.0
2018.0,289.0,130.0,0.00036434704,6560.0,6560.0,2.0,10.030728,0.0
2012.0,47.0,0.0,0.5,1.0,0.0,1.0,926.1824,0.0
2016.0,196.0,2.0,0.16666667,1.0,0.0,2.0,8.0,1.0
2014.0,89.0,144.0,0.42995623,1053.0,668.0,4.0,330.0,1.0
2013.0,316.0,0.0,0.5,1.0,0.0,2.0,17.55,0.0
2017.0,134.0,96.0,8.477105e-07,1.0,1.0,3.0,1066.8564,0.0
2016.0,6.0,0.0,0.5,1.0,0.0,2.0,13.953488,0.0
2016.0,81.0,12.0,0.125,1.0,0.0,2.0,5.0,1.0
2017.0,91.0,144.0,0.0038606958,3606.0,0.0,2.0,8.0,1.0
2017.0,341.0,2.0,0.25,1.0,0.0,1.0,147.71782,0.0
2012.0,16.0,4.0,0.125,1.0,0.0,1.0,5.4356594,0.0
2016.0,81.0,6.0,0.5,1.0,0.0,1.0,5.0,1.0
2016.0,129.0,0.0,1.0,1.0,0.0,1.0,45.989265,0.0
2015.0,328.0,144.0,0.0398717,2930.0,0.0,2.0,6.1601634,0.0
2017.0,69.0,0.0,0.5,1.0,0.0,1.0,91.07428,1.0
2016.0,129.0,0.0,1.0,1.0,0.0,1.0,25.46187,0.0
2016.0,231.0,2.0,1.0,1.0,0.0,2.0,3.995,0.0
2017.0,230.0,58.0,1.9073486e-06,1.0,0.0,2.0,3.2,1.0
2016.0,69.0,4.0,0.25,1.0,0.0,1.0,5.0,1.0
2015.0,99.0,0.0,0.5,1.0,0.0,2.0,18.279,0.0
2014.0,261.0,144.0,2.6077989e-05,2096.0,2096.0,2.0,4.119883,0.0
2014.0,159.0,4.0,1.5,2.0,0.0,3.0,50.0,1.0
2012.0,308.0,0.0,1.0,1.0,0.0,2.0,4.69,0.0
2013.0,310.0,0.0,1.0,1.0,0.0,2.0,10.0,1.0
2013.0,102.0,2.0,0.25,1.0,0.0,2.0,10.0,0.0
2012.0,126.0,0.0,0.5,1.0,0.0,2.0,27.85417,1.0
2018.0,108.0,0.0,1.0,1.0,0.0,2.0,11.361041,0.0
2016.0,270.0,4.0,0.125,1.0,0.0,2.0,6.634,1.0
2016.0,146.0,56.0,1.9073486e-06,1.0,0.0,2.0,12.0,1.0
2011.0,19.0,0.0,1.0,1.0,0.0,2.0,58.5,0.0
2017.0,169.0,4.0,0.033333335,1.0,0.0,1.0,97.51306,0.0
2016.0,267.0,2.0,1.0,1.0,0.0,2.0,10.0,1.0
2015.0,44.0,4.0,0.1,1.0,0.0,1.0,31.1,1.0
2014.0,206.0,2.0,0.5,1.0,0.0,2.0,5.12,0.0
2016.0,51.0,2.0,1.6111112,3.0,0.0,3.0,108.88961,0.0
2014.0,77.0,0.0,0.5,1.0,0.0,1.0,4.0,1.0
2013.0,216.0,20.0,0.08203125,4.0,0.0,2.0,21.637102,0.0
2011.0,335.0,62.0,0.32377997,265.0,0.0,2.0,3.890088,0.0
2016.0,279.0,144.0,0.6072632,3673.0,0.0,2.0,7.0,1.0
2014.0,245.0,144.0,3.4400735e-05,2233.0,2233.0,2.0,10.6689,0.0
2015.0,246.0,144.0,2.5184145e-06,634.0,0.0,1.0,31.8,1.0
2011.0,59.0,18.0,0.008112981,27.0,0.0,1.0,51.9,0.0
2012.0,109.0,4.0,0.75,2.0,0.0,3.0,41.087986,1.0
2016.0,175.0,144.0,0.087701626,1843.0,0.0,1.0,40.0,1.0
2015.0,238.0,144.0,0.1333338,3137.0,0.0,1.0,23.3,1.0
2013.0,150.0,66.0,0.9049084,8.0,5.0,2.0,95.0,1.0
2014.0,109.0,92.0,1.544871,848.0,848.0,2.0,750.0,1.0
2016.0,274.0,144.0,0.054263756,2684.0,0.0,1.0,10.0,0.0
2016.0,330.0,34.0,1.0,1.0,0.0,2.0,11.195528,0.0
2016.0,147.0,138.0,0.00010787075,693.0,0.0,2.0,12.0,1.0
2013.0,254.0,4.0,0.625,2.0,0.0,4.0,12.898336,1.0
2016.0,155.0,144.0,1.0605646,5285.0,0.0,1.0,12.0,1.0
2015.0,327.0,72.0,4.7683716e-07,1.0,0.0,1.0,15.4,1.0
2016.0,75.0,10.0,0.2625,2.0,1.0,4.0,18.802858,1.0
2012.0,241.0,144.0,0.31840044,1364.0,1363.0,1.0,3.2011569,0.0
2012.0,79.0,2.0,0.022727273,2.0,0.0,1.0,10.49331,0.0
2015.0,280.0,144.0,0.0061495537,2302.0,0.0,1.0,21.0,1.0
2014.0,329.0,144.0,0.5910087,570.0,0.0,2.0,244.60797,0.0
2014.0,78.0,0.0,1.0,1.0,0.0,1.0,3.73,1.0
2014.0,130.0,144.0,0.052157123,854.0,854.0,2.0,10.247871,0.0
2014.0,120.0,144.0,0.011971525,1388.0,2.0,2.0,40.0,1.0
2016.0,192.0,4.0,0.5,1.0,0.0,2.0,3.2256,0.0
2016.0,78.0,0.0,1.0,1.0,0.0,2.0,10.0,1.0
2015.0,314.0,4.0,1.25,4.0,0.0,1.0,19.7,1.0
2016.0,170.0,68.0,7.6293945e-06,1.0,0.0,2.0,45.43575,0.0
2016.0,246.0,8.0,0.035659723,10.0,0.0,1.0,39.999,1.0
2017.0,283.0,144.0,0.040159088,99.0,0.0,2.0,25.899328,0.0
2017.0,122.0,8.0,0.05,1.0,0.0,2.0,8.0,1.0
2014.0,185.0,2.0,2.0,2.0,0.0,1.0,19.669,1.0
2014.0,85.0,144.0,0.22282961,1458.0,1229.0,2.0,250.0,1.0
2017.0,294.0,144.0,0.0021933853,5656.0,0.0,2.0,23.606575,0.0
2014.0,84.0,2.0,0.014285714,1.0,0.0,1.0,4.0,1.0
2016.0,280.0,0.0,1.0,1.0,0.0,2.0,10.0,1.0
2012.0,240.0,2.0,1.5,2.0,0.0,2.0,141.284,0.0
2014.0,7.0,0.0,1.0,1.0,0.0,1.0,3.1,1.0
2011.0,110.0,4.0,0.25,1.0,0.0,1.0,200.0,0.0
2015.0,99.0,144.0,0.014565013,3037.0,3037.0,2.0,8.153,0.0
2014.0,81.0,0.0,1.0,1.0,0.0,2.0,5.2450767,1.0
2012.0,197.0,104.0,0.047912598,13.0,0.0,1.0,25.0,0.0
2015.0,255.0,144.0,0.028332539,2239.0,2114.0,2.0,6.1515927,0.0
2014.0,328.0,144.0,0.0079593435,2435.0,2433.0,2.0,4.74,0.0
